"country";"truckClass";"truckTechnology";"vehicleParameterScenario";"period";"paperScen";"parameter";"unit";"value"
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";97750
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";26670
"NL";"Rigid";"ICET";"MC_MTM";2035;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Interest rate";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Interest rate";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Interest rate";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Resale value";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Resale value";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Resale value";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Vehicle insurance";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Vehicle insurance";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current Policies | Vehicle insurance";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";99500
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";27025,6
"NL";"Rigid";"ICET";"MC_MTM";2040;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Interest rate";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Interest rate";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Interest rate";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Resale value";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Resale value";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Resale value";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Vehicle insurance";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Vehicle insurance";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current Policies | Vehicle insurance";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";101250
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";27203,4
"NL";"Rigid";"ICET";"MC_MTM";2045;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Current policies";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Current policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Removed policies";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Removed policies";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Interest rate";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Interest rate";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Interest rate";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Removed CO2 price";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Resale value";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Resale value";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Resale value";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Urban depot-only charging";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Vehicle insurance";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Vehicle insurance";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current Policies | Vehicle insurance";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Current policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Removed policies except for H2 tax reduction";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";103000
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Diesel engine costs (CI engine)";"EUR/veh";27381,2
"NL";"Rigid";"ICET";"MC_MTM";2050;"Sensitivity | Removed policies | Removed diesel efficiency gains";"Emission Aftertreatment";"EUR/veh";7752,08
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Current policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";91000
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Current policies";"Electric motor costs";"EUR/veh";15015
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Current policies";"Power electronics costs";"EUR/veh";16516,5
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Current policies";"Battery";"EUR/veh";177320
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Removed policies";"Glider/Vehicle body invest without drivetrain";"EUR/veh";91000
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Removed policies";"Electric motor costs";"EUR/veh";15015
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Removed policies";"Power electronics costs";"EUR/veh";16516,5
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Removed policies";"Battery";"EUR/veh";177320
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Glider/Vehicle body invest without drivetrain";"EUR/veh";91000
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Electric motor costs";"EUR/veh";15015
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Power electronics costs";"EUR/veh";16516,5
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current Policies | Removed CO2 price";"Battery";"EUR/veh";177320
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Glider/Vehicle body invest without drivetrain";"EUR/veh";91000
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Electric motor costs";"EUR/veh";15015
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Power electronics costs";"EUR/veh";16516,5
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current Policies | Urban depot-only charging";"Battery";"EUR/veh";177320
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Glider/Vehicle body invest without drivetrain";"EUR/veh";91000
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Electric motor costs";"EUR/veh";15015
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Power electronics costs";"EUR/veh";16516,5
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Current policies | Removed diesel efficiency gains";"Battery";"EUR/veh";177320
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Glider/Vehicle body invest without drivetrain";"EUR/veh";91000
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Electric motor costs";"EUR/veh";15015
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Power electronics costs";"EUR/veh";16516,5
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Removed policies except for H2 tax reduction";"Battery";"EUR/veh";177320
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Glider/Vehicle body invest without drivetrain";"EUR/veh";91000
"NL";"Tractor-trailer";"BET large battery";"HC_LTM";2030;"Sensitivity | Removed policies except for bio/syn fuel mandates";"Electric motor costs";"EUR/veh";15015
