;type;tfl_av;tfl_max;wfl;jfl;bet_sr_feas_pess;bet_lr_feas_pess;bet_sr_share_pess;bet_lr_share_pess;bet_sr_feas_med;bet_lr_feas_med;bet_sr_share_med;bet_lr_share_med;bet_sr_feas_opt;bet_lr_feas_opt;bet_sr_share_opt;bet_lr_share_opt;bet_sr_feas_med5YDelayMCS;bet_lr_feas_med5YDelayMCS;bet_sr_share_med5YDelayMCS;bet_lr_share_med5YDelayMCS
3672;rig;205;244;1032;48144.455;1.0;1.0;0.0;0.0;1.0;1.0;0.3712054044002502;0.2071510719892026;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0630245693300342
3673;rig;448;614;2245;104732.85;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3712054044002502;0.0;1.0;0.0;0.3712054044002502;0.0;1.0;0.0;0.0769329805451199
3674;rig;173;202;871;40633.547;1.0;1.0;0.0;0.0;1.0;1.0;0.3712054044002502;0.2071510719892026;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0630245693300342
3675;rig;120;156;606;28270.872;1.0;1.0;0.0;0.0;1.0;1.0;0.3294415591972767;0.0;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0682773493166873;0.0
3676;rig;58;64;294;13715.571;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.3712054044002502;0.0;1.0;1.0;0.0;0.0
3677;rig;467;503;2339;109118.101;0.0;1.0;0.0;0.3294415591972767;0.0;1.0;0.0;0.3712054044002502;1.0;1.0;0.3712054044002502;0.2334119521442969;0.0;1.0;0.0;0.0769329805451199
3678;rig;594;749;2979;138975.127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3712054044002502;0.0;0.0;0.0;0.0
3679;rig;241;278;1210;56448.44;1.0;1.0;0.3294415591972767;0.0;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0710142970495641
3680;rig;198;210;993;46325.042;1.0;1.0;0.0;0.0;1.0;1.0;0.3712054044002502;0.2071510719892026;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0630245693300342
3681;rig;251;353;1260;58781.021;1.0;1.0;0.3294415591972767;0.0;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0710142970495641
3682;rig;86;160;436;20340.099;1.0;1.0;0.0;0.0;1.0;1.0;0.3294415591972767;0.0;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0682773493166873;0.0
3683;rig;180;203;907;42313.005;1.0;1.0;0.0;0.0;1.0;1.0;0.3712054044002502;0.2071510719892026;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0630245693300342
3684;rig;286;359;1436;66991.703;0.0;1.0;0.0;0.0;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0710142970495641
3685;rig;291;370;1459;68064.69;0.0;1.0;0.0;0.0;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.3712054044002502;0.2334119521442969;1.0;1.0;0.0769329805451199;0.0710142970495641
3686;rig;555;747;2780;129691.458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3712054044002502;0.0;0.0;0.0;0.0
