;type;tfl_av;tfl_max;wfl;jfl;bet_sr_feas_pess;bet_lr_feas_pess;bet_sr_share_pess;bet_lr_share_pess;bet_sr_feas_med;bet_lr_feas_med;bet_sr_share_med;bet_lr_share_med;bet_sr_feas_opt;bet_lr_feas_opt;bet_sr_share_opt;bet_lr_share_opt;bet_sr_feas_med5YDelayMCS;bet_lr_feas_med5YDelayMCS;bet_sr_share_med5YDelayMCS;bet_lr_share_med5YDelayMCS
2949;rig;298;390;1492;69604.193;1.0;1.0;0.9483530368920736;0.004148541614277;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2950;rig;329;396;1650;76975.146;1.0;1.0;0.9483530368920736;0.004148541614277;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2951;rig;418;582;2096;97781.761;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2952;rig;74;88;376;17541.003;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.0
2953;rig;612;665;3063;142893.862;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2954;rig;193;289;970;45252.056;1.0;1.0;0.0803249864974215;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2955;rig;64;110;322;15021.816;1.0;1.0;0.0;0.0;1.0;1.0;0.8312523544185296;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5200797368352456;0.0
2956;rig;36;45;183;8537.243;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0;1.0;1.0;0.0;0.0
2957;rig;32;53;164;7650.863;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0;1.0;1.0;0.0;0.0
2958;rig;73;124;370;17261.093;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.0
2959;rig;29;32;147;6857.786;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0;1.0;1.0;0.0;0.0
2960;rig;21;26;107;4991.722;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0;1.0;1.0;0.0;0.0
2961;rig;415;662;2081;97081.987;1.0;1.0;0.9483530368920736;0.0047329574679217;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2962;rig;32;41;166;7744.166;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0;1.0;1.0;0.0;0.0
2963;rig;39;63;198;9237.018;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0;1.0;1.0;0.0;0.0
2964;rig;101;112;509;23745.666;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0429316596820307;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2114931695210445
2965;rig;171;214;861;40167.031;1.0;1.0;0.0043985011082817;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2966;rig;197;411;988;46091.784;1.0;1.0;0.0803249864974215;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2967;rig;139;148;702;32749.426;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2968;rig;86;118;433;20200.144;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.0
2969;rig;480;664;2406;112243.759;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2970;rig;225;327;1131;52762.964;1.0;1.0;0.8312523544185296;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2971;rig;198;453;994;46371.694;1.0;1.0;0.0803249864974215;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2972;rig;189;235;949;44272.372;1.0;1.0;0.0803249864974215;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2973;rig;20;21;105;4898.418;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.9483530368920736;0.0;1.0;1.0;0.0;0.0
2974;rig;207;257;1037;48377.713;1.0;1.0;0.0803249864974215;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2975;rig;155;230;780;36388.251;1.0;1.0;0.0043985011082817;0.0;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
2976;rig;350;442;2106;98248.277;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.9483530368920736;0.0489795543096548;1.0;1.0;0.5933447228534443;0.2412867627154136
